s_db_ex_punch_card_t_clock_actor_user_dt.app_id,s_db_ex_punch_card_t_clock_actor_user_dt.user_id,s_db_ex_punch_card_t_clock_actor_user_dt.common_user_id,s_db_ex_punch_card_t_clock_actor_user_dt.activity_id,s_db_ex_punch_card_t_clock_actor_user_dt.user_type,s_db_ex_punch_card_t_clock_actor_user_dt.clock_days,s_db_ex_punch_card_t_clock_actor_user_dt.latest_diary_time,s_db_ex_punch_card_t_clock_actor_user_dt.zan_count,s_db_ex_punch_card_t_clock_actor_user_dt.comment_count,s_db_ex_punch_card_t_clock_actor_user_dt.topic_count,s_db_ex_punch_card_t_clock_actor_user_dt.review_count,s_db_ex_punch_card_t_clock_actor_user_dt.is_pay,s_db_ex_punch_card_t_clock_actor_user_dt.state,s_db_ex_punch_card_t_clock_actor_user_dt.comment_remind_switch,s_db_ex_punch_card_t_clock_actor_user_dt.punch_remind_switch,s_db_ex_punch_card_t_clock_actor_user_dt.reward_remind_switch,s_db_ex_punch_card_t_clock_actor_user_dt.group_id,s_db_ex_punch_card_t_clock_actor_user_dt.pass_weight,s_db_ex_punch_card_t_clock_actor_user_dt.pass_state,s_db_ex_punch_card_t_clock_actor_user_dt.actor_from,s_db_ex_punch_card_t_clock_actor_user_dt.created_at,s_db_ex_punch_card_t_clock_actor_user_dt.updated_at,s_db_ex_punch_card_t_clock_actor_user_dt.statdate
app04ErzzLP3543,u_5da6f58cbf80b_jgBsbUd2Cn,uu_5c0558e754576_vAQzYAMl,ac_5eaaa3caa8099_iQh6UEpR,0,1,1590304775592,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-05-24 15:18:12.0,2020-05-24 15:19:35.0,20201115
app04ErzzLP3543,u_5da6fc8280d1d_jFE0QHB6za,uu_5e5e672a4e846_HB5Na7HD,ac_5e5c992fca6b7_367mmW6a,0,0,1595598460631,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-24 21:47:40.0,2020-07-24 21:47:40.0,20201115
app04ErzzLP3543,u_5da6fc8280d1d_jFE0QHB6za,uu_5e5e672a4e846_HB5Na7HD,ac_5e5ca681c564c_TFZerwTJ,0,2,1592535450231,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-03-09 16:40:07.0,2020-06-19 10:57:30.0,20201115
app04ErzzLP3543,u_5da708aa6cdf9_Nz85enVK7R,uu_5db05f608e148_VQlWgxZZ,ac_5db04b7e1da5f_g08YTAUp,0,0,1571839847928,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2019-10-23 22:10:47.0,2019-10-23 22:10:47.0,20201115
app04ErzzLP3543,u_5da7fc11cd99b_LFSSVKT7g6,uu_5db0dd1368b60_2OX4Iexi,ac_5d64fa5133905_3YyPIjEW,0,0,1571872059498,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2019-10-24 07:07:39.0,2019-10-24 07:07:39.0,20201115
app04ErzzLP3543,u_5da8002b956f3_METmfTOrkc,uu_5e0ae9a6c1040_guFgwbOi,ac_5dfca886abb60_vTrAALwb,0,0,1580998108295,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-02-06 22:08:28.0,2020-02-06 22:08:28.0,20201115
app04ErzzLP3543,u_5da8002b956f3_METmfTOrkc,uu_5e0ae9a6c1040_guFgwbOi,ac_5e09c9910822c_cCyxujXm,0,7,1578354399474,9,0,0,7,0,0,0,0,0,NULL,1,0,0,2019-12-31 14:24:41.0,2020-01-14 07:20:00.0,20201115
app04ErzzLP3543,u_5da8002b956f3_METmfTOrkc,uu_5e0ae9a6c1040_guFgwbOi,ac_5e0ed74967de9_lLvIlkdP,0,0,1578034516696,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-01-03 14:55:16.0,2020-01-03 14:55:18.0,20201115
app04ErzzLP3543,u_5da8002b956f3_METmfTOrkc,uu_5e0ae9a6c1040_guFgwbOi,ac_5e1d238fb4335_pWcGRhXB,0,0,1580437746061,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-01-31 10:29:06.0,2020-01-31 10:29:06.0,20201115
app04ErzzLP3543,u_5da8002b956f3_METmfTOrkc,uu_5e0ae9a6c1040_guFgwbOi,ac_5e37c82e4cc07_5htF48eE,0,21,1583234267178,107,15,1,22,0,0,1,1,1,NULL,1,0,0,2020-02-03 20:56:51.0,2020-03-09 09:04:15.0,20201115
app04ErzzLP3543,u_5da8002b956f3_METmfTOrkc,uu_5e0ae9a6c1040_guFgwbOi,ac_5e5c992fca6b7_367mmW6a,0,5,1589189103146,11,0,0,5,0,0,1,1,1,NULL,1,0,0,2020-03-08 21:31:53.0,2020-05-20 10:56:20.0,20201115
app04ErzzLP3543,u_5da8002b956f3_METmfTOrkc,uu_5e0ae9a6c1040_guFgwbOi,ac_5e5ca681c564c_TFZerwTJ,0,23,1586268813904,11,2,1,0,0,0,1,1,1,NULL,1,0,0,2020-03-04 21:47:34.0,2020-04-08 12:41:04.0,20201115
app04ErzzLP3543,u_5da82a1a73c34_DoVpDsar0e,uu_5e85483548d9e_MSdeJozy,ac_5e853dc440989_UD0QdBEY,0,9,1604037636699,6,0,2,6,0,0,1,1,1,NULL,1,0,0,2020-04-02 16:57:48.0,2020-10-30 14:00:36.0,20201115
app04ErzzLP3543,u_5da82a1a73c34_DoVpDsar0e,uu_5e85483548d9e_MSdeJozy,ac_5e85a6a0bc017_EQLWWXaV,0,46,1595254081999,48,2,6,0,0,0,0,0,0,NULL,1,0,0,2020-04-03 11:39:42.0,2020-07-20 22:08:02.0,20201115
app04ErzzLP3543,u_5da831c439647_raXnsywnS3,uu_5db2582739a15_a2FGgQHb,ac_5d64fa5133905_3YyPIjEW,0,0,1571969066205,0,0,0,0,0,0,0,0,0,NULL,1,0,0,2019-10-25 10:04:26.0,2019-10-25 10:04:41.0,20201115
app04ErzzLP3543,u_5da831c439647_raXnsywnS3,uu_5db2582739a15_a2FGgQHb,ac_5dd516f941ce8_tAy83NiG,0,1,1574925310192,1,1,0,0,0,0,1,1,1,NULL,1,0,0,2019-11-26 12:33:00.0,2019-11-28 15:45:24.0,20201115
app04ErzzLP3543,u_5da831c439647_raXnsywnS3,uu_5db2582739a15_a2FGgQHb,ac_5def6d3815994_MFchtf1C,0,8,1576722144398,13,7,0,13,0,0,1,1,1,NULL,1,0,0,2019-12-11 19:46:36.0,2019-12-19 15:28:47.0,20201115
app04ErzzLP3543,u_5da831c439647_raXnsywnS3,uu_5db2582739a15_a2FGgQHb,ac_5e5c992fca6b7_367mmW6a,0,1,1584082171968,1,0,0,1,0,0,1,1,1,NULL,1,0,0,2020-03-13 14:41:43.0,2020-03-19 10:04:35.0,20201115
app04ErzzLP3543,u_5da831c439647_raXnsywnS3,uu_5db2582739a15_a2FGgQHb,ac_5e5ca681c564c_TFZerwTJ,0,4,1583476678121,2,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-03-04 08:58:41.0,2020-03-06 14:37:58.0,20201115
app04ErzzLP3543,u_5da913c00a3ae_P6AntCqSQ9,uu_5da913c4348ae_3sNEz3wz,ac_5e09c9910822c_cCyxujXm,0,0,1578146861104,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-01-04 22:07:41.0,2020-01-04 22:07:41.0,20201115
app04ErzzLP3543,u_5da913c00a3ae_P6AntCqSQ9,uu_5da913c4348ae_3sNEz3wz,ac_5e37c82e4cc07_5htF48eE,0,1,1580990850641,2,1,0,1,0,0,1,1,1,NULL,1,0,0,2020-02-06 20:02:58.0,2020-02-07 12:24:55.0,20201115
app04ErzzLP3543,u_5da92eed97062_Z59hvmeA63,uu_5db12ae237336_xtUyAKXc,ac_5db04b7e1da5f_g08YTAUp,0,0,1571891940310,0,0,0,0,0,0,0,0,0,NULL,1,0,0,2019-10-24 12:39:00.0,2019-10-24 12:39:08.0,20201115
app04ErzzLP3543,u_5da935e998e50_36v57CUe6S,uu_5db1071a0f6ef_Cqse8ODG,ac_5db04b7e1da5f_g08YTAUp,0,0,1571882783986,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2019-10-24 10:06:23.0,2019-10-24 10:06:23.0,20201115
app04ErzzLP3543,u_5da93a285361e_hFGSXTyFx1,uu_5dd29b248f6f2_tuEukfq7,ac_5dfca886abb60_vTrAALwb,0,0,1577190845816,0,0,0,0,0,0,0,0,0,NULL,1,0,0,2019-12-24 20:34:05.0,2019-12-24 20:34:15.0,20201115
app04ErzzLP3543,u_5daa393146b4c_apcu40ncqH,uu_5e86800fcb2dc_GOieawZl,ac_5e853dc440989_UD0QdBEY,0,2,1587913998110,1,0,0,2,0,0,1,1,1,NULL,1,0,0,2020-04-03 18:20:00.0,2020-05-10 11:30:32.0,20201115
app04ErzzLP3543,u_5daa393146b4c_apcu40ncqH,uu_5e86800fcb2dc_GOieawZl,ac_5e85a6a0bc017_EQLWWXaV,0,0,1585872913924,0,0,0,0,0,0,0,0,0,NULL,1,0,0,2020-04-03 08:15:13.0,2020-04-03 08:15:23.0,20201115
app04ErzzLP3543,u_5daab633a996f_dAXONpEbsN,uu_5db05842b528a_Sf5YGWdc,ac_5da4881c7f73d_vBbeJugr,0,4,1573657026941,18,6,0,3,0,0,1,1,1,NULL,1,0,0,2019-11-09 22:12:06.0,2019-12-09 14:58:39.0,20201115
app04ErzzLP3543,u_5daab633a996f_dAXONpEbsN,uu_5db05842b528a_Sf5YGWdc,ac_5db04b7e1da5f_g08YTAUp,0,0,1572401824137,0,0,0,0,0,0,0,0,0,NULL,1,0,0,2019-10-30 10:17:04.0,2019-10-30 10:17:15.0,20201115
app04ErzzLP3543,u_5dab12155cc48_t9IJhyDRWC,uu_5dc6b03e0d73b_EQzeWCCQ,ac_5da4881c7f73d_vBbeJugr,0,29,1575726880050,157,134,0,35,0,0,0,0,0,NULL,1,0,0,2019-11-09 20:25:36.0,2019-12-13 10:17:08.0,20201115
app04ErzzLP3543,u_5dab12155cc48_t9IJhyDRWC,uu_5dc6b03e0d73b_EQzeWCCQ,ac_5e37c82e4cc07_5htF48eE,0,0,1581909380999,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-02-17 11:16:20.0,2020-02-17 11:16:21.0,20201115
app04ErzzLP3543,u_5dab12155cc48_t9IJhyDRWC,uu_5dc6b03e0d73b_EQzeWCCQ,ac_5eaaa295db730_H3xXGhHc,0,6,1604671039957,4,0,0,4,0,0,1,1,1,NULL,1,0,0,2020-05-20 14:27:40.0,2020-11-07 07:12:34.0,20201115
app04ErzzLP3543,u_5dab12155cc48_t9IJhyDRWC,uu_5dc6b03e0d73b_EQzeWCCQ,ac_5eaaa3caa8099_iQh6UEpR,0,21,1591954701196,9,1,0,0,0,0,0,0,0,NULL,1,0,0,2020-05-02 12:58:10.0,2020-06-12 17:38:21.0,20201115
app04ErzzLP3543,u_5dad22ff778d4_IMRMRQ0M5X,uu_5db04bc77f9ad_cDsfHKZs,ac_5d64fa5133905_3YyPIjEW,0,0,1571834830636,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2019-10-23 20:47:10.0,2019-10-23 20:47:10.0,20201115
app04ErzzLP3543,u_5dad82ac8dad4_7ZzPoWSNCM,uu_5db04679d1b8f_TpwoPZtq,ac_5d64fa5133905_3YyPIjEW,0,0,1571834780494,0,0,0,0,0,0,0,0,0,NULL,1,0,0,2019-10-23 20:46:20.0,2019-10-23 20:46:32.0,20201115
app04ErzzLP3543,u_5dad82ac8dad4_7ZzPoWSNCM,uu_5db04679d1b8f_TpwoPZtq,ac_5db04b7e1da5f_g08YTAUp,0,2,1571963204464,0,1,0,3,0,0,0,0,0,NULL,1,0,0,2019-10-23 21:01:52.0,2019-10-26 08:18:03.0,20201115
app04ErzzLP3543,u_5dada2658ce2b_wmm8BSo74b,uu_5db1d45a96ddf_xYqJ5zbp,ac_5db04b7e1da5f_g08YTAUp,0,0,1571935324248,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2019-10-25 00:42:04.0,2019-10-25 00:42:59.0,20201115
app04ErzzLP3543,u_5dae67ff1b6e1_AErjnjRbam,uu_5dca25251d971_8bT7wCn1,ac_5da4881c7f73d_vBbeJugr,0,15,1574572088632,46,15,0,9,0,0,1,1,1,NULL,1,0,0,2019-11-12 11:21:12.0,2019-12-11 17:08:34.0,20201115
app04ErzzLP3543,u_5daefb23571a9_CKcK8KNSuX,uu_5c05792a1be18_DzjKbZzt,ac_5db04b7e1da5f_g08YTAUp,0,0,1571834864246,0,0,0,0,0,0,0,0,0,NULL,1,0,0,2019-10-23 20:47:44.0,2019-10-23 20:47:55.0,20201115
app04ErzzLP3543,u_5db63d590157c_b1GYuryPOh,uu_5c0415a923b0c_hy4khSw0,ac_5dfca886abb60_vTrAALwb,0,0,1576932361996,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2019-12-21 20:46:01.0,2019-12-21 20:46:05.0,20201115
app04ErzzLP3543,u_5db6c1835eb7a_05zJrPhg23,uu_5db805cc60230_iXfLwUZr,ac_5da4881c7f73d_vBbeJugr,0,0,1572417761077,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2019-10-30 14:42:41.0,2019-10-30 14:42:41.0,20201115
app04ErzzLP3543,u_5db6c1835eb7a_05zJrPhg23,uu_5db805cc60230_iXfLwUZr,ac_5f0d19d45023a_rTO9BbxE,0,0,1594788620685,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-15 12:50:20.0,2020-07-15 12:50:20.0,20201115
app04ErzzLP3543,u_5db7e4c9c5f64_zGdwfnZBf1,uu_5c04129d016a6_aEULJWjN,ac_5d64fa5133905_3YyPIjEW,0,0,1576237796868,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2019-12-13 19:49:56.0,2019-12-13 19:49:56.0,20201115
app04ErzzLP3543,u_5db7e4c9c5f64_zGdwfnZBf1,uu_5c04129d016a6_aEULJWjN,ac_5da4881c7f73d_vBbeJugr,0,29,1575725109514,123,113,0,45,0,0,1,1,1,NULL,1,0,0,2019-11-09 20:10:55.0,2019-12-11 15:41:19.0,20201115
app04ErzzLP3543,u_5db7e4c9c5f64_zGdwfnZBf1,uu_5c04129d016a6_aEULJWjN,ac_5dfca886abb60_vTrAALwb,0,2,1577027489457,0,0,0,2,0,0,1,1,1,NULL,1,0,0,2019-12-22 11:28:36.0,2019-12-25 12:19:32.0,20201115
app04ErzzLP3543,u_5db7ecc122072_Xn6omp5WX1,uu_5db7edf152e97_Lb5sZliM,ac_5da4881c7f73d_vBbeJugr,0,17,1575861921573,7,0,0,0,0,0,1,1,1,NULL,1,0,0,2019-11-13 14:20:54.0,2019-12-09 11:25:21.0,20201115
app04ErzzLP3543,u_5db7ecc122072_Xn6omp5WX1,uu_5db7edf152e97_Lb5sZliM,ac_5dd516f941ce8_tAy83NiG,0,3,1574653152727,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2019-11-25 11:19:19.0,2019-11-25 11:39:12.0,20201115
app04ErzzLP3543,u_5db7ecc122072_Xn6omp5WX1,uu_5db7edf152e97_Lb5sZliM,ac_5def6d3815994_MFchtf1C,0,1,1576481029801,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2019-12-16 15:23:26.0,2019-12-16 15:23:49.0,20201115
app04ErzzLP3543,u_5db8391457f4f_ZoxjssdwTa,uu_5c64d1114432e_r5xBG6Y4,ac_5dd516f941ce8_tAy83NiG,0,0,1574408437961,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2019-11-22 15:40:37.0,2019-11-22 15:40:37.0,20201115
app04ErzzLP3543,u_5db846af7aeea_DCSEDmdl10,uu_5dd69bd3e3cd4_V4wwYqDl,ac_5dd516f941ce8_tAy83NiG,0,0,1574345850745,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2019-11-21 22:17:30.0,2019-11-21 22:17:30.0,20201115
app04ErzzLP3543,u_5db95604a50d8_WzQskkXtbo,uu_5dc7565c2a9db_YvayEmAY,ac_5da4881c7f73d_vBbeJugr,0,11,1575202139997,19,3,0,13,0,0,0,0,0,NULL,1,0,0,2019-11-10 08:14:28.0,2019-12-12 16:21:37.0,20201115
app04ErzzLP3543,u_5dba1c0dca97f_wpba3sqNoP,uu_5e1983d095c65_whwTCKVq,ac_5e09c9910822c_cCyxujXm,0,0,1578730456855,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-01-11 16:14:16.0,2020-01-11 16:14:16.0,20201115
app04ErzzLP3543,u_5dba1c0dca97f_wpba3sqNoP,uu_5e1983d095c65_whwTCKVq,ac_5e37c82e4cc07_5htF48eE,0,0,1580904313449,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-02-05 20:05:13.0,2020-02-05 20:05:13.0,20201115
app04ErzzLP3543,u_5dbad96a35700_P3BxdenCwQ,uu_5dc6acbcd28d4_loZuLeFw,ac_5da4881c7f73d_vBbeJugr,0,29,1575884032492,74,41,0,29,0,0,0,0,0,NULL,1,0,0,2019-11-09 20:10:39.0,2019-12-12 17:05:23.0,20201115
app04ErzzLP3543,u_5dbb86f67512f_swUXM0KbiF,uu_5c501e21bc79d_n9aj7qtp,ac_5dd516f941ce8_tAy83NiG,0,0,1574393824194,0,0,0,0,0,0,0,0,0,NULL,1,0,0,2019-11-22 11:37:04.0,2019-11-22 11:37:17.0,20201115
app04ErzzLP3543,u_5dbb86f67512f_swUXM0KbiF,uu_5c501e21bc79d_n9aj7qtp,ac_5eaaa295db730_H3xXGhHc,0,0,1595386996407,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-07-22 11:03:16.0,2020-07-22 11:03:16.0,20201115
app04ErzzLP3543,u_5dbb86f67512f_swUXM0KbiF,uu_5c501e21bc79d_n9aj7qtp,ac_5eaaa3caa8099_iQh6UEpR,0,0,1588430307207,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-05-02 22:38:27.0,2020-05-02 22:38:27.0,20201115
app04ErzzLP3543,u_5dc1484e48e40_LJ02x9C5Ff,uu_5dd64dc9a657f_AY76LLLk,ac_5dd516f941ce8_tAy83NiG,0,2,1574424476072,5,0,0,2,0,0,0,0,0,NULL,1,0,0,2019-11-21 20:10:22.0,2020-02-24 07:11:03.0,20201115
app04ErzzLP3543,u_5dc1484e48e40_LJ02x9C5Ff,uu_5dd64dc9a657f_AY76LLLk,ac_5dfca886abb60_vTrAALwb,0,4,1577262825905,3,0,0,4,0,0,1,1,1,NULL,1,0,0,2019-12-21 20:28:15.0,2019-12-26 11:32:28.0,20201115
app04ErzzLP3543,u_5dc1484e48e40_LJ02x9C5Ff,uu_5dd64dc9a657f_AY76LLLk,ac_5e09c9910822c_cCyxujXm,0,4,1578364256630,3,0,0,3,0,0,1,1,1,NULL,1,0,0,2020-01-02 18:29:44.0,2020-01-12 23:09:55.0,20201115
app04ErzzLP3543,u_5dc1484e48e40_LJ02x9C5Ff,uu_5dd64dc9a657f_AY76LLLk,ac_5e0ed74967de9_lLvIlkdP,0,0,1578031193524,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-01-03 13:59:53.0,2020-01-03 13:59:53.0,20201115
app04ErzzLP3543,u_5dc1484e48e40_LJ02x9C5Ff,uu_5dd64dc9a657f_AY76LLLk,ac_5e37c82e4cc07_5htF48eE,0,1,1580787319745,7,6,0,1,0,0,1,1,1,NULL,1,0,0,2020-02-04 09:26:06.0,2020-02-24 07:09:57.0,20201115
app04ErzzLP3543,u_5dc1484e48e40_LJ02x9C5Ff,uu_5dd64dc9a657f_AY76LLLk,ac_5e43692a28ae9_hGvxFK4n,0,0,1581583701793,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-02-13 16:48:21.0,2020-02-13 16:48:21.0,20201115
app04ErzzLP3543,u_5dc1484e48e40_LJ02x9C5Ff,uu_5dd64dc9a657f_AY76LLLk,ac_5e5ca681c564c_TFZerwTJ,0,0,1583197663110,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-03-03 09:07:43.0,2020-03-03 09:07:43.0,20201115
app04ErzzLP3543,u_5dc1864becd02_klGxpYeLWj,uu_5dc6adf5dd6e3_TNGfPz76,ac_5da4881c7f73d_vBbeJugr,0,8,1574423605396,16,3,0,6,0,0,0,0,0,NULL,1,0,0,2019-11-09 20:15:53.0,2019-12-12 16:17:56.0,20201115
app04ErzzLP3543,u_5dc229a71da76_udyM5bk1gR,uu_5e01bdfed23d2_WFv7Qoi6,ac_5dfca886abb60_vTrAALwb,0,0,1577172482880,0,0,0,0,0,0,0,0,0,NULL,1,0,0,2019-12-24 15:28:02.0,2019-12-24 15:28:20.0,20201115
app04ErzzLP3543,u_5dc36f9f62b8b_eSlN19OSqj,uu_5dc7fc9bb4090_Mt8Ai7jH,ac_5da4881c7f73d_vBbeJugr,0,0,1573387432524,0,0,0,0,0,0,0,0,0,NULL,1,0,0,2019-11-10 20:03:52.0,2019-11-10 20:04:06.0,20201115
app04ErzzLP3543,u_5dc4ba1fafafc_5kS4TQn0X0,uu_5e5f893c25036_otuqL5Ml,ac_5e37c82e4cc07_5htF48eE,0,0,1583319358061,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-03-04 18:55:58.0,2020-03-04 18:55:58.0,20201115
app04ErzzLP3543,u_5dc51d1b24069_i2EiJ2E2X4,uu_5d8ae682b7797_lMQAysvr,ac_5da4881c7f73d_vBbeJugr,0,10,1574254191162,23,23,0,8,0,0,0,0,0,NULL,1,0,0,2019-11-14 14:54:44.0,2019-12-16 13:52:28.0,20201115
app04ErzzLP3543,u_5dc51d6aa5141_0PEXm3E5Gp,uu_5dc6aef831f15_TqSlr9I4,ac_5da4881c7f73d_vBbeJugr,0,29,1575815585326,86,52,0,24,0,0,0,0,0,NULL,1,0,0,2019-11-09 20:20:12.0,2019-12-11 17:01:10.0,20201115
app04ErzzLP3543,u_5dc51f193bf2d_vK9JecXDLC,uu_5dc6ac348b220_tMrdoY6A,ac_5da4881c7f73d_vBbeJugr,0,27,1575547555620,115,63,0,33,0,0,1,1,1,NULL,1,0,0,2019-11-09 20:41:17.0,2019-12-11 15:34:19.0,20201115
app04ErzzLP3543,u_5dc5300152b17_OUg83gIVLj,uu_5dcb6ba05bb20_y7SXV6fe,ac_5def6d3815994_MFchtf1C,0,0,1576547870427,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2019-12-17 09:57:50.0,2019-12-17 09:57:50.0,20201115
app04ErzzLP3543,u_5dc5300152b17_OUg83gIVLj,uu_5dcb6ba05bb20_y7SXV6fe,ac_5dfca886abb60_vTrAALwb,0,0,1576840033273,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2019-12-20 19:07:13.0,2019-12-20 19:07:13.0,20201115
app04ErzzLP3543,u_5dc5300152b17_OUg83gIVLj,uu_5dcb6ba05bb20_y7SXV6fe,ac_5e43692a28ae9_hGvxFK4n,0,0,1581577420761,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-02-13 15:03:40.0,2020-02-13 15:03:40.0,20201115
app04ErzzLP3543,u_5dc5300152b17_OUg83gIVLj,uu_5dcb6ba05bb20_y7SXV6fe,ac_5e5c992fca6b7_367mmW6a,0,0,1583459279863,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-03-06 09:47:59.0,2020-03-06 09:47:59.0,20201115
app04ErzzLP3543,u_5dc5300152b17_OUg83gIVLj,uu_5dcb6ba05bb20_y7SXV6fe,ac_5e5ca681c564c_TFZerwTJ,0,0,1583213822000,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-03-03 13:37:02.0,2020-03-03 16:17:38.0,20201115
app04ErzzLP3543,u_5dc533929c334_jdnorgCmyN,uu_5dc6cebd6f212_qHCBw79x,ac_5da4881c7f73d_vBbeJugr,0,0,1573310148013,0,0,0,0,0,0,0,0,0,NULL,1,0,0,2019-11-09 22:35:47.0,2019-11-10 07:36:31.0,20201115
app04ErzzLP3543,u_5dc93796adf5e_ZqoEGElbb7,uu_5dc9379ca8143_JSBq6jTm,ac_5eaaa295db730_H3xXGhHc,0,12,1604552597917,6,0,0,5,0,0,1,1,1,NULL,1,0,0,2020-05-20 22:58:04.0,2020-11-05 13:03:17.0,20201115
app04ErzzLP3543,u_5dc93796adf5e_ZqoEGElbb7,uu_5dc9379ca8143_JSBq6jTm,ac_5eaaa3caa8099_iQh6UEpR,0,16,1601191602183,5,1,0,0,0,0,1,1,1,NULL,1,0,0,2020-05-03 10:46:48.0,2020-09-27 15:26:42.0,20201115
app04ErzzLP3543,u_5dca9c0c2c646_1tFYptIWYY,uu_5dcb6baba180a_GWwDWoFs,ac_5da4881c7f73d_vBbeJugr,0,13,1576129689042,8,9,0,6,0,0,1,1,1,NULL,1,0,0,2019-11-14 09:59:30.0,2019-12-12 13:48:09.0,20201115
app04ErzzLP3543,u_5dcbc1f0be2ec_lGY0CrIjpO,uu_5c055c4c9e51a_Nept3T71,ac_5def6d3815994_MFchtf1C,0,28,1578316677880,19,7,0,26,0,0,1,1,1,NULL,1,0,0,2019-12-11 07:46:34.0,2020-01-25 16:16:30.0,20201115
app04ErzzLP3543,u_5dcc1dd731081_hpsJMafLZC,uu_5cc3269a36e21_BVUodqpB,ac_5dd516f941ce8_tAy83NiG,0,1,1574483963372,0,0,0,1,0,0,0,0,0,NULL,1,0,0,2019-11-22 20:17:58.0,2019-11-26 17:24:12.0,20201115
app04ErzzLP3543,u_5dccb96428a8c_c2XF2mCTpZ,uu_5dd5e83199efd_AVis6uBI,ac_5dd516f941ce8_tAy83NiG,0,0,1574299699680,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2019-11-21 09:28:19.0,2019-11-21 09:28:19.0,20201115
app04ErzzLP3543,u_5dcd6de98572f_BRsZHXz13E,uu_5dd6404c29479_Z6IqC5ax,ac_5dd516f941ce8_tAy83NiG,0,0,1574322268355,0,0,0,0,0,0,0,0,0,NULL,1,0,0,2019-11-21 15:44:28.0,2019-11-21 15:44:38.0,20201115
app04ErzzLP3543,u_5dcd6e62db8df_iQ1rwZDPX4,uu_5dd774b06b009_vN8zXt3t,ac_5dd516f941ce8_tAy83NiG,0,1,1574410864119,0,0,0,1,0,0,0,0,0,NULL,1,0,0,2019-11-22 13:40:03.0,2019-11-22 17:20:27.0,20201115
app04ErzzLP3543,u_5dce05ae9186c_SV4t9Fcxyd,uu_5e1733779b327_mEOBts68,ac_5e09c9910822c_cCyxujXm,0,0,1578725836525,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2020-01-11 14:57:16.0,2020-01-11 14:57:16.0,20201115
app04ErzzLP3543,u_5dce312e045f6_4hEQxllsVQ,uu_5c06ca146f7fa_u5oSwAfe,ac_5dd516f941ce8_tAy83NiG,0,0,1574392260916,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2019-11-22 11:11:00.0,2019-11-22 11:11:00.0,20201115
app04ErzzLP3543,u_5dce38669222b_eM2ZGGmkan,uu_5dd656479d57b_VagFYrDp,ac_5dd516f941ce8_tAy83NiG,0,1,1574438272098,1,0,0,1,0,0,0,0,0,NULL,1,0,0,2019-11-21 21:10:56.0,2019-11-23 14:36:26.0,20201115
app04ErzzLP3543,u_5dce54099cc6b_Eur27IhJoZ,uu_5dd68a8248626_nXSwpAUG,ac_5dd516f941ce8_tAy83NiG,0,0,1574341303361,0,0,0,0,0,0,0,0,0,NULL,1,0,0,2019-11-21 21:01:43.0,2019-11-21 21:01:53.0,20201115
app04ErzzLP3543,u_5dcebc98863fe_FDfAoZ8out,uu_5dd7b8459c59c_bIuzgxzJ,ac_5dd516f941ce8_tAy83NiG,0,0,1574418503758,0,0,0,0,0,0,1,1,1,NULL,1,0,0,2019-11-22 18:28:23.0,2019-11-22 18:28:23.0,20201115
